Ex(m), Ey(m), Ez(m)
3.157731, -0.3065547, -0.1141026
5.236722, -0.3767529, -0.1385715
7.74734, -0.3323977, -0.1500716
10.69363, -0.2793828, -0.1651199
13.76449, -0.2420385, -0.1828346
16.90068, -0.2147895, -0.202632
19.99924, -0.1945958, -0.2106705
22.90997, -0.1765542, -0.2062721
25.60439, -0.1596024, -0.1888733
27.91959, -0.1222641, -0.1509562
29.65113, -0.01395726, -0.08251572
30.42251, 0.2134285, 0.008696556
1.791212, 0.1087778, 0.11124
3.009704, -0.02674139, 0.1708189
4.864459, -0.0245229, 0.2089736
7.189204, 0.01391006, 0.2368674
9.683512, 0.01157618, 0.2436609
12.07485, -0.01661301, 0.2356555
14.50333, -0.04918337, 0.220027
16.86153, -0.07356405, 0.202002
19.3397, -0.0891428, 0.1814795
21.74577, -0.09261131, 0.163929
24.27006, -0.08782196, 0.149538
26.61854, -0.08162975, 0.1351452
28.83919, -0.07829666, 0.1151781
30.71613, -0.1163769, 0.09285069
31.95386, -0.2478771, 0.07788754
1.582766, -0.1119705, -0.09391338
2.325621, 0.1150036, -0.06915453
3.88157, 0.1734388, -0.07433027
6.139194, 0.1401128, -0.09724104
8.773658, 0.08999062, -0.120859
11.4189, 0.05609798, -0.1352633
14.29381, 0.04141009, -0.148247
16.99635, 0.038288, -0.1564672
19.74536, 0.03936982, -0.1580582
22.28188, 0.03935313, -0.1511285
24.59047, 0.0434742, -0.1340623
26.4627, 0.09092975, -0.1047554
27.66491, 0.2275505, -0.06183004
1.628881, 0.2121606, -0.008956969
2.266459, -0.0101248, 0.03186199
3.716012, -0.07656837, 0.06773686
5.759824, -0.03374648, 0.09752709
8.126487, 0.005918026, 0.1238431
10.77276, -0.0007996559, 0.1397442
13.45751, -0.03540802, 0.1447811
16.3377, -0.07500124, 0.1413352
19.15927, -0.1086702, 0.1284571
22.02902, -0.1300688, 0.1081681
24.63239, -0.1353788, 0.08525491
26.76839, -0.1315279, 0.05897713
28.49036, -0.1220245, 0.02697277
29.71382, -0.1095581, -0.00829792
30.43987, -0.09501934, -0.04263401
30.78846, -0.0766449, -0.06723642
30.87152, -0.05590343, -0.07593107
